1.450000,1.700000,2.800000,-0.750000,2.100000,5.550000,2.850000,-1.050000,4.650000,0.550000
8.400000,4.950000,4.400000,4.200000,8.950000,8.550000,6.450000,2.650000,6.550000,2.350000
6.150000,2.550000,5.700000,0.700000,6.650000,8.150000,7.550000,5.400000,7.000000,2.550000
13.100000,9.500000,11.750000,5.200000,11.950000,8.550000,9.000000,4.050000,9.000000,3.350000
9.200000,13.450000,12.550000,7.200000,11.150000,12.250000,12.900000,1.600000,13.250000,3.250000
12.450000,13.900000,9.950000,11.100000,13.300000,14.850000,12.050000,6.000000,11.550000,3.450000
12.050000,11.750000,14.550000,13.400000,15.550000,14.950000,14.050000,1.700000,11.500000,-0.700000
14.750000,15.250000,14.550000,14.900000,14.150000,14.750000,15.100000,3.850000,15.150000,4.750000
13.950000,14.650000,15.000000,14.200000,13.150000,15.700000,14.150000,2.600000,15.400000,4.850000
12.750000,14.550000,14.950000,14.600000,14.150000,14.100000,14.550000,5.100000,14.900000,13.950000
14.250000,14.850000,14.000000,14.800000,15.800000,15.150000,13.900000,3.650000,14.750000,14.200000
15.600000,14.500000,14.950000,14.900000,15.250000,14.650000,14.650000,6.200000,15.400000,14.500000
14.950000,14.000000,15.300000,14.800000,15.800000,15.450000,14.300000,2.400000,15.250000,14.900000
15.100000,14.600000,15.300000,15.300000,14.850000,14.000000,14.700000,2.600000,15.000000,15.300000
13.500000,14.500000,14.950000,14.600000,14.800000,15.300000,15.450000,2.500000,14.350000,14.300000
15.300000,15.000000,15.150000,15.400000,15.150000,14.450000,14.950000,4.550000,15.050000,14.400000
14.950000,14.550000,14.350000,14.900000,13.450000,13.500000,15.500000,1.550000,14.500000,14.950000
15.050000,14.200000,14.600000,14.950000,15.050000,15.150000,14.750000,3.250000,15.000000,15.200000
14.350000,15.300000,14.000000,15.350000,13.900000,15.250000,14.400000,3.200000,14.250000,15.300000
15.150000,14.950000,14.450000,15.000000,15.200000,15.400000,15.200000,2.500000,15.250000,14.350000
14.200000,15.550000,15.000000,13.650000,14.350000,12.300000,15.450000,4.750000,14.850000,14.950000
15.050000,14.800000,14.100000,14.950000,14.700000,14.400000,15.050000,2.500000,15.050000,16.050000
14.650000,15.200000,14.800000,15.450000,13.500000,14.300000,13.800000,5.300000,14.750000,14.600000
14.950000,15.350000,14.400000,15.500000,15.150000,15.150000,15.650000,2.950000,14.350000,14.550000
15.800000,14.700000,14.300000,15.100000,14.850000,13.900000,15.000000,3.150000,14.600000,14.450000
13.950000,14.850000,15.500000,15.100000,15.300000,15.500000,14.600000,7.700000,14.900000,15.800000
14.950000,15.300000,14.850000,15.000000,15.400000,15.600000,15.000000,4.200000,13.850000,15.350000
14.800000,15.200000,14.800000,14.750000,14.600000,15.000000,15.050000,13.250000,14.350000,14.850000
14.700000,15.350000,14.750000,15.200000,14.250000,14.200000,15.350000,15.000000,15.600000,15.500000
14.950000,15.050000,14.150000,14.350000,15.250000,15.050000,14.650000,14.700000,15.050000,15.850000
15.300000,14.050000,15.600000,15.050000,13.350000,14.350000,15.500000,15.000000,14.900000,15.300000
15.450000,15.000000,14.350000,15.350000,14.300000,15.000000,15.400000,14.500000,15.200000,14.800000
14.850000,15.050000,15.550000,15.000000,14.650000,14.800000,15.200000,14.850000,15.100000,14.900000
15.200000,14.900000,15.150000,15.300000,15.150000,14.900000,15.200000,15.100000,15.150000,14.950000
14.650000,14.950000,15.150000,14.900000,14.650000,14.600000,15.000000,15.150000,14.750000,13.950000
14.150000,15.050000,14.550000,15.300000,14.150000,14.600000,14.900000,14.800000,15.550000,14.850000
14.750000,15.100000,15.750000,15.600000,15.100000,13.950000,15.650000,15.100000,15.300000,15.100000
13.650000,15.400000,13.900000,14.700000,15.050000,15.250000,14.100000,15.050000,14.450000,14.900000
14.850000,15.000000,15.100000,14.700000,15.500000,15.600000,14.100000,15.100000,14.800000,14.250000
14.450000,15.050000,13.900000,14.400000,14.900000,15.250000,15.800000,14.950000,14.800000,14.700000
15.150000,14.800000,14.100000,15.500000,14.900000,14.500000,15.150000,15.500000,15.300000,15.100000
14.900000,15.100000,15.000000,15.100000,14.100000,15.250000,14.400000,13.400000,14.950000,14.650000
14.550000,14.650000,15.250000,15.500000,15.350000,14.550000,14.750000,14.700000,15.600000,14.300000
14.700000,15.400000,14.700000,14.450000,15.500000,15.100000,15.100000,14.100000,15.150000,15.800000
14.550000,15.050000,15.800000,14.500000,14.500000,15.150000,15.350000,15.100000,15.400000,14.850000
14.850000,15.000000,15.500000,15.000000,14.750000,14.050000,14.950000,15.250000,14.150000,15.200000
15.100000,15.300000,14.400000,14.850000,13.850000,14.350000,14.700000,15.300000,14.800000,15.450000
14.900000,15.400000,15.100000,15.250000,15.250000,14.550000,15.300000,14.850000,14.500000,15.150000
15.050000,14.400000,15.350000,14.800000,14.550000,15.300000,15.300000,15.200000,14.750000,14.900000
15.150000,14.600000,14.900000,14.500000,15.250000,14.400000,15.550000,14.750000,14.850000,15.350000
